query_id,arm,perfume_id,sentence_no,sentence,batch,raw_response,parsed,status,error,attempts,prompt_tokens,completion_tokens,latency_seconds,model_name,prompt_version,prompt_sha256,run_timestamp
A-1067-3,A,1067,3,가을겨울에 쓰기 좋은 진한 향이면 좋겠어. 매콤한 느낌과 볶은 커피 냄새가 나고 나무 향도 있었으면 해.,4,"{
  ""scent_preference"": [
    ""Spicy"",
    ""Coffee"",
    ""Woody""
  ],
  ""context"": {
    ""season"": [
      ""autumn"",
      ""winter""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""HIGH"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [""Spicy"", ""Coffee"", ""Woody""], ""context"": {""season"": [""autumn"", ""winter""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,641,96,1.195,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:28.791152+00:00
A-1158-1,A,1158,1,꽃향이 풍성하면서 레몬이나 귤처럼 상큼했으면 좋겠어. 전체적으로 가볍고 깨끗한 느낌이면 해.,4,"{
  ""scent_preference"": [
    ""Rose"",
    ""citrus""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""light"",
    ""clean feeling"",
    ""wants abundant floral scent"",
    ""wants lemon or tangerine-like freshness""
  ]
}","{""scent_preference"": [""Rose"", ""citrus""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""light"", ""clean feeling"", ""wants abundant floral scent"", ""wants lemon or tangerine-like freshness""]}",ok,,1,634,110,1.588,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:30.380854+00:00
A-1158-2,A,1158,2,봄에 쓰기 좋은 화사한 꽃 향을 찾고 있어. 감귤의 산뜻함이 섞이고 무겁거나 달지 않았으면 좋겠어.,4,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""spring""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""화사한 꽃 향"",
    ""감귤의 산뜻함이 섞인 느낌"",
    ""무겁지 않게"",
    ""달지 않게""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [""spring""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""화사한 꽃 향"", ""감귤의 산뜻함이 섞인 느낌"", ""무겁지 않게"", ""달지 않게""]}",ok,,1,638,113,1.879,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:32.259874+00:00
A-1158-3,A,1158,3,생화와 상큼한 과일을 같이 떠올리게 하는 향이면 좋겠어. 맑고 산뜻해서 부담 없이 쓰고 싶어.,4,"{
  ""scent_preference"": [""fresh fruit"", ""flowers""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""맑고 산뜻함"", ""부담 없이 사용하고 싶음""]
}","{""scent_preference"": [""fresh fruit"", ""flowers""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""맑고 산뜻함"", ""부담 없이 사용하고 싶음""]}",ok,,1,634,79,2.105,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:34.366130+00:00
A-1352-1,A,1352,1,잘 익은 과일처럼 달콤한 향이 확실했으면 좋겠어. 너무 끈적하게 달기보다는 나무 향이 살짝 받쳐주면 좋겠어.,1,"{
  ""scent_preference"": [
    ""fruity"",
    ""sweet"",
    ""woody""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""well-ripened fruit-like sweetness"",
    ""not too sticky-sweet"",
    ""slightly woody background""
  ]
}","{""scent_preference"": [""fruity"", ""sweet"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""well-ripened fruit-like sweetness"", ""not too sticky-sweet"", ""slightly woody background""]}",ok,,1,643,110,1.732,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:36.097673+00:00
A-1352-2,A,1352,2,과즙 많은 과일 향을 중심으로 찾고 있어. 달달하지만 약간 향신료 느낌이 있고 끝에 상큼함도 조금 남으면 해.,1,"{
  ""scent_preference"": [""fruity"", ""citrus"", ""sweet"", ""spices""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""과즙 많은 과일 향 중심"", ""달달하지만 약간 향신료 느낌"", ""끝에 상큼함이 조금 남으면 좋음""]
}","{""scent_preference"": [""fruity"", ""citrus"", ""sweet"", ""spices""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""과즙 많은 과일 향 중심"", ""달달하지만 약간 향신료 느낌"", ""끝에 상큼함이 조금 남으면 좋음""]}",ok,,1,636,105,1.609,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:37.706728+00:00
A-1352-3,A,1352,3,달콤한 과일 바구니 같은 향이면 좋겠어. 은은한 나무 냄새와 새콤한 감귤 느낌이 섞여 너무 가볍지만 않았으면 해.,1,"{
  ""scent_preference"": [
    ""citrus"",
    ""fruity"",
    ""sweet""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""달콤한 과일 바구니 같은 향"",
    ""은은한 나무 냄새"",
    ""새콤한 감귤 느낌"",
    ""너무 가볍지 않았으면 함""
  ]
}","{""scent_preference"": [""citrus"", ""fruity"", ""sweet""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""달콤한 과일 바구니 같은 향"", ""은은한 나무 냄새"", ""새콤한 감귤 느낌"", ""너무 가볍지 않았으면 함""]}",ok,,1,646,134,2.282,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:39.989001+00:00
A-1475-1,A,1475,1,따뜻하고 포근한 향에 바닐라가 진하게 느껴졌으면 좋겠어. 라벤더와 보송한 분 향도 함께 있었으면 해.,2,"{
  ""scent_preference"": [""Vanilla"", ""Lavender""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""warm and cozy feel"", ""Vanilla is strongly noticeable"", ""a powdery/soft '보송한 분' scent is included""]
}","{""scent_preference"": [""Vanilla"", ""Lavender""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""warm and cozy feel"", ""Vanilla is strongly noticeable"", ""a powdery/soft '보송한 분' scent is included""]}",ok,,1,638,92,1.525,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:41.513629+00:00
A-1475-2,A,1475,2,"겨울에 쓰기 좋은 부드러운 향을 찾고 있어. 달콤한 바닐라와 은은한 향신료, 차분한 꽃 향이 같이 나면 좋아.",2,"{
  ""scent_preference"": [
    ""Vanilla"",
    ""spices"",
    ""floral""
  ],
  ""context"": {
    ""season"": [
      ""winter""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""부드러운 향"",
    ""달콤한 바닐라"",
    ""은은한 향신료"",
    ""차분한 꽃 향""
  ]
}","{""scent_preference"": [""Vanilla"", ""spices"", ""floral""], ""context"": {""season"": [""winter""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""부드러운 향"", ""달콤한 바닐라"", ""은은한 향신료"", ""차분한 꽃 향""]}",ok,,1,642,127,1.945,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:43.458464+00:00
A-1475-3,A,1475,3,따뜻한 단향이 중심이지만 너무 디저트 같지는 않았으면 해. 라벤더와 파우더 같은 포근함도 같이 원해.,2,"{
  ""scent_preference"": [
    ""Lavender"",
    ""Powdery""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""warm"",
    ""centered on warm notes"",
    ""not too dessert-like"",
    ""cozy feel like lavender and powder""
  ]
}","{""scent_preference"": [""Lavender"", ""Powdery""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""warm"", ""centered on warm notes"", ""not too dessert-like"", ""cozy feel like lavender and powder""]}",ok,,1,635,111,1.694,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:45.152785+00:00
A-1485-1,A,1485,1,장미와 다른 꽃 향이 풍성하게 나고 포근한 살냄새도 강했으면 좋겠어. 전체적으로 산뜻하면 해.,3,"{
  ""scent_preference"": [
    ""Rose"",
    ""flower""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""다른 꽃 향이 풍성하게 나야 함"",
    ""포근한 살냄새가 강했으면 좋겠음"",
    ""전체적으로 산뜻했으면 좋겠음""
  ]
}","{""scent_preference"": [""Rose"", ""flower""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""다른 꽃 향이 풍성하게 나야 함"", ""포근한 살냄새가 강했으면 좋겠음"", ""전체적으로 산뜻했으면 좋겠음""]}",ok,,1,634,122,1.778,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:46.930746+00:00
A-1485-2,A,1485,2,생장미 꽃다발 같은 향을 찾고 있어. 깨끗한 피부 냄새가 섞이고 살짝 부드러운 향신료 느낌도 원해.,3,"{
  ""scent_preference"": [
    ""Rose"",
    ""clean""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""생장미 꽃다발 같은 향"",
    ""피부 냄새가 섞인 느낌"",
    ""살짝 부드러운 향신료 느낌""
  ]
}","{""scent_preference"": [""Rose"", ""clean""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""생장미 꽃다발 같은 향"", ""피부 냄새가 섞인 느낌"", ""살짝 부드러운 향신료 느낌""]}",ok,,1,638,115,1.687,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:48.617837+00:00
A-1485-3,A,1485,3,화사한 장미 향이 중심인데 너무 무겁지는 않았으면 좋겠어. 시원하고 포근한 느낌이 함께 나면 해.,3,"{
  ""scent_preference"": [
    ""Rose"",
    ""citrus"",
    ""woody""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""too heavy""
  ],
  ""additional_requirements"": [
    ""화사한 장미 향이 중심"",
    ""너무 무겁지 않았으면 좋겠어"",
    ""시원한 느낌이 함께 나면 해"",
    ""포근한 느낌이 함께 나면 해""
  ]
}","{""scent_preference"": [""Rose"", ""citrus"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""too heavy""], ""additional_requirements"": [""화사한 장미 향이 중심"", ""너무 무겁지 않았으면 좋겠어"", ""시원한 느낌이 함께 나면 해"", ""포근한 느낌이 함께 나면 해""]}",ok,,1,632,141,1.852,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:50.470203+00:00
A-1673-1,A,1673,1,레몬 같은 상큼함과 톡 쏘는 향신료 느낌이 강했으면 좋겠어. 나무 향도 진하고 전체적으로 산뜻하면 해.,2,"{
  ""scent_preference"": [""citrus"", ""spicy"", ""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""전체적으로 산뜻했으면 좋겠어"", ""레몬 같은 상큼함"", ""톡 쏘는 향신료 느낌이 강했으면 좋겠어"", ""나무 향도 진했으면 좋겠어""]
}","{""scent_preference"": [""citrus"", ""spicy"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""전체적으로 산뜻했으면 좋겠어"", ""레몬 같은 상큼함"", ""톡 쏘는 향신료 느낌이 강했으면 좋겠어"", ""나무 향도 진했으면 좋겠어""]}",ok,,1,638,117,1.804,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:52.274171+00:00
A-1673-2,A,1673,2,상쾌하고 알싸한 향을 찾고 있어. 감귤 향이 확실하고 숲의 나무 냄새가 깊게 받쳐주면 좋겠어.,2,"{
  ""scent_preference"": [""citrus""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""상쾌하고 알싸한 향"", ""감귤 향이 확실"", ""숲의 나무 냄새가 깊게 받쳐주면 좋겠어""]
}","{""scent_preference"": [""citrus""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""상쾌하고 알싸한 향"", ""감귤 향이 확실"", ""숲의 나무 냄새가 깊게 받쳐주면 좋겠어""]}",ok,,1,641,100,1.872,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:54.146551+00:00
A-1673-3,A,1673,3,처음에는 시원한 감귤과 매콤함이 확 느껴졌으면 좋겠어. 뒤에는 나무 향이 남고 너무 달지는 않았으면 해.,2,"{
  ""scent_preference"": [""citrus"", ""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [""too sweet""],
  ""additional_requirements"": [""start with cool citrus and spiciness that you can feel clearly"", ""later leave a woody note"", ""not too sweet""]
}","{""scent_preference"": [""citrus"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""too sweet""], ""additional_requirements"": [""start with cool citrus and spiciness that you can feel clearly"", ""later leave a woody note"", ""not too sweet""]}",ok,,1,639,94,1.346,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:55.492383+00:00
A-1681-1,A,1681,1,레몬 같은 상큼함이 강하고 향긋한 허브 냄새가 났으면 좋겠어. 은은한 나무 향과 라벤더 느낌도 있으면 해.,2,"{
  ""scent_preference"": [
    ""lemon (citrus)"",
    ""herb"",
    ""woody"",
    ""lavender""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""레몬 같은 상큼함이 강했으면 좋겠어"",
    ""향긋한 허브 냄새"",
    ""은은한 나무 향"",
    ""라벤더 느낌""
  ]
}","{""scent_preference"": [""lemon (citrus)"", ""herb"", ""woody"", ""lavender""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""레몬 같은 상큼함이 강했으면 좋겠어"", ""향긋한 허브 냄새"", ""은은한 나무 향"", ""라벤더 느낌""]}",ok,,1,642,139,1.79,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:57.281910+00:00
A-1681-2,A,1681,2,깔끔하고 시원한 향을 찾고 있어. 감귤 향에 살짝 알싸한 느낌이 나고 뒤에는 차분한 꽃 향이 남았으면 해.,2,"{
  ""scent_preference"": [""citrus"", ""Rose""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""깔끔하고 시원한 향"", ""감귤 향에 살짝 알싸한 느낌"", ""뒤에는 차분한 꽃 향이 남았으면 해""]
}","{""scent_preference"": [""citrus"", ""Rose""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""깔끔하고 시원한 향"", ""감귤 향에 살짝 알싸한 느낌"", ""뒤에는 차분한 꽃 향이 남았으면 해""]}",ok,,1,639,99,1.282,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:47:58.564005+00:00
