query_id,system,field,outcome,gold_item,pred_item,gold_key,pred_key,match_tier,excess_tokens,resolution_status
UQ0128,llm,additional,FN,여자친구 선물,,여자친구 선물,,,,PARAPHRASE_MISMATCH
UQ0128,llm,additional,FP,,호불호 안 가는 여자친구 선물용,,호불호 안 가는 여자친구 선물용,,,
UQ0129,llm,additional,TP,비누 향,비누 향,비누,비누,EXACT,0.0,
UQ0129,llm,additional,TP,세탁 건조기처럼 포근,세탁 건조기처럼 포근하고 깨끗한 향,세탁 건조기처럼 포근,세탁 건조기처럼 포근하고 깨끗한,CONTAIN,1.0,
UQ0129,llm,additional,FN,깨끗한,,깨끗한,,,,ONE_TO_ONE_CAP
UQ0130,llm,additional,FN,향수병 디자인이 독특하거나 예술적인,,향수병 디자인이 독특하거나 예술적인,,,,PARAPHRASE_MISMATCH
UQ0130,llm,additional,FP,,향수병 디자인이 독특한,,향수병 디자인이 독특한,,,
UQ0130,llm,additional,FP,,예술적인 향수,,예술적인,,,
UQ0131,llm,scent,TP,woody,woody,woody,woody,EXACT,0.0,
UQ0132,llm,additional,FN,바다가 떠오르는,,바다가 떠오르는,,,,PARAPHRASE_MISMATCH
UQ0132,llm,additional,FP,,바다가 떠오르는 여름용 남자 향수,,바다가 떠오르는 여름용 남자,,,
UQ0132,llm,scent,FN,Sea Notes,,sea notes,,,,EMPTY_PREDICTION
UQ0133,llm,additional,FN,디자인이 엄청 고급스럽고 화려해서 선물용으로 소장 가치 있는 향수 병,,디자인이 엄청 고급스럽고 화려해서 선물용으로 소장 가치 있는 향수 병,,,,PARAPHRASE_MISMATCH
UQ0133,llm,additional,FP,,병 디자인이 엄청 고급스럽고 화려함,,병 디자인이 엄청 고급스럽고 화려함,,,
UQ0133,llm,additional,FP,,선물용,,선물용,,,
UQ0133,llm,additional,FP,,소장 가치 있는 향수 병 디자인 추천,,소장 가치 있는 향수 병 디자인 추천,,,
UQ0134,llm,additional,FN,어떤 향수,,어떤,,,,PARAPHRASE_MISMATCH
UQ0134,llm,additional,FN,인기가 많냐,,인기가 많냐,,,,PARAPHRASE_MISMATCH
UQ0134,llm,additional,FP,,요즘 인기 있는 향수 추천,,요즘 인기 있는 향수 추천,,,
UQ0135,llm,additional,FN,SNS에서 인기 많은,,sns에서 인기 많은,,,,PARAPHRASE_MISMATCH
UQ0135,llm,additional,FP,,SNS에서 인기 많은 남자 향수 추천,,sns에서 인기 많은 남자 향수 추천,,,
UQ0136,llm,additional,FN,남들이 잘 안쓰는 독특한,,남들이 잘 안쓰는 독특한,,,,PARAPHRASE_MISMATCH
UQ0136,llm,additional,FP,,남들이 잘 안쓰는 독특한 향을 원함,,남들이 잘 안쓰는 독특한 향을 원함,,,
UQ0136,llm,additional,FP,,겨울용 남자 향수 필요,,겨울용 남자 향수 필요,,,
UQ0137,llm,scent,TP,herbal,herbal,herbal,herbal,EXACT,0.0,
UQ0137,llm,scent,TP,green,green notes,green,green notes,CONTAIN,1.0,
UQ0139,llm,additional,TP,시크한,시크한 느낌,시크한,시크한,EXACT,0.0,
UQ0139,llm,additional,FP,,은은한 스모키함,,은은한 스모키함,,,
UQ0139,llm,additional,FP,,가죽 향이 감도는,,가죽 향이 감도는,,,
UQ0139,llm,additional,FP,,남자 향수,,남자,,,
UQ0139,llm,scent,FN,smoky,,smoky,,,,EMPTY_PREDICTION
UQ0139,llm,scent,FN,Leather,,leather,,,,EMPTY_PREDICTION
UQ0140,llm,additional,FP,,중성적인 향수 추천,,중성적인 향수 추천,,,
UQ0141,llm,additional,TP,제일 유명한,제일 유명한 남자 향수,제일 유명한,제일 유명한 남자,CONTAIN,1.0,
UQ0141,llm,additional,FN,남친한테 향수 선물,,남친한테 향수 선물,,,,PARAPHRASE_MISMATCH
UQ0141,llm,additional,FN,5개,,5개,,,,PARAPHRASE_MISMATCH
UQ0141,llm,additional,FP,,남자 향수 선물,,남자 향수 선물,,,
UQ0141,llm,additional,FP,,5개 정도 추천,,5개 정도 추천,,,
UQ0142,llm,additional,FN,밀폐된 공간,,밀폐된 공간,,,,PARAPHRASE_MISMATCH
UQ0142,llm,additional,FN,안 어지러울만한 거,,안 어지러울만한,,,,PARAPHRASE_MISMATCH
UQ0142,llm,additional,FP,,밀폐된 공간에서 사용해도 어지럽지 않을 만한 향을 원함,,밀폐된 공간에서 사용해도 어지럽지 않을 만한 향을 원함,,,
UQ0143,llm,additional,TP,딱딱한,딱딱한 느낌,딱딱한,딱딱한,EXACT,0.0,
UQ0143,llm,additional,TP,카리스마,카리스마 있어보이는,카리스마,카리스마 있어보이는,CONTAIN,1.0,
UQ0144,llm,additional,TP,5만원 이내,5만원 이내,5만원 이내,5만원 이내,EXACT,0.0,
UQ0144,llm,additional,TP,백화점 향수,백화점 향수 느낌,백화점,백화점,EXACT,0.0,
UQ0145,llm,additional,FN,천연 향신료,,천연 향신료,,,,PARAPHRASE_MISMATCH
UQ0145,llm,additional,FN,성분 좋은,,성분 좋은,,,,PARAPHRASE_MISMATCH
UQ0145,llm,additional,FP,,천연 향신료를 사용하는 성분 좋은 향수 추천,,천연 향신료를 사용하는 성분 좋은 향수 추천,,,
UQ0146,llm,additional,TP,가격 상관 없음,가격 상관 없음,가격 상관 없음,가격 상관 없음,EXACT,0.0,
UQ0146,llm,additional,TP,리한나가 쓰는 향수,리한나가 쓰는 향수,리한나가 쓰는,리한나가 쓰는,EXACT,0.0,
UQ0147,llm,additional,FP,,향이 멀리까지 퍼지는 것(확산/향의 강한 퍼짐)은 싫음,,향이 멀리까지 퍼지는 것 확산 향의 강한 퍼짐 은 싫음,,,
UQ0148,llm,avoid,TP,바닐라,Vanilla,vanilla,vanilla,EXACT,0.0,
UQ0148,llm,additional,FN,달콤한 향,,sweet,,,,EMPTY_PREDICTION
UQ0148,llm,scent,FP,,sweet,,sweet,,,
UQ0149,llm,avoid,FN,남자 스킨 냄새,,남자 스킨,,,,CROSS_LINGUAL
UQ0149,llm,avoid,FP,,male skin scent,,male skin scent,,,
UQ0149,llm,additional,FN,시원한 향,,fresh,,,,PARAPHRASE_MISMATCH
UQ0149,llm,additional,FP,,시원한 향을 선호,,시원한 향을 선호,,,
UQ0149,llm,additional,FP,,남자 스킨 냄새는 피하고 싶음,,남자 스킨 냄새는 피하고 싶음,,,
UQ0149,llm,additional,FP,,안 그런(남자 스킨 냄새가 아닌) 향이 있는지 문의,,안 그런 남자 스킨 냄새가 아닌 향이 있는지 문의,,,
UQ0150,llm,avoid,TP,무겁거나,heavy,heavy,heavy,EXACT,0.0,
UQ0150,llm,avoid,FN,중후한,,중후한,,,,CROSS_LINGUAL
UQ0150,llm,avoid,FP,,heavy and mature,,heavy and mature,,,
UQ0150,llm,additional,FP,,우디 향 선호,,우디 향 선호,,,
UQ0150,llm,additional,FP,,무겁거나 중후한 느낌은 싫음,,무겁거나 중후한 느낌은 싫음,,,
UQ0150,llm,additional,FP,,추천 요청,,추천 요청,,,
UQ0150,llm,scent,TP,woody,woody,woody,woody,EXACT,0.0,
UQ0151,llm,avoid,FN,화장품 냄새,,화장품,,,,CROSS_LINGUAL
UQ0151,llm,avoid,FP,,cosmetic-smelling floral,,cosmetic smelling floral,,,
UQ0151,llm,additional,FN,꽃향,,꽃향,,,,CROSS_LINGUAL
UQ0151,llm,additional,FP,,"floral is okay, but not the kind that smells like cosmetics",,floral is okay but not the kind that smells like cosmetics,,,
UQ0152,llm,avoid,TP,패출리,Patchouli,patchouli,patchouli,EXACT,0.0,
UQ0152,llm,additional,FP,,패출리 들어간 향은 싫음,,패출리 들어간 향은 싫음,,,
UQ0153,llm,avoid,TP,인센스,incense,incense,incense,EXACT,0.0,
UQ0153,llm,avoid,FN,절 냄새,,절 냄새,,,,PARAPHRASE_MISMATCH
UQ0153,llm,avoid,FP,,incense/절 냄새,,incense 절,,,
UQ0153,llm,additional,TP,다양한 종류로 추천,다양한 종류로 추천 요청,다양한 종류로 추천,다양한 종류로 추천 요청,CONTAIN,1.0,
UQ0154,llm,avoid,TP,체리,Cherry,cherry,cherry,EXACT,0.0,
UQ0154,llm,avoid,TP,복숭아,Peach,peach,peach,EXACT,0.0,
UQ0154,llm,additional,FN,과일 향수,,과일,,,,CROSS_LINGUAL
UQ0154,llm,additional,FP,,Fruity perfume preference,,fruity perfume preference,,,
UQ0154,llm,additional,FP,,Recommend fruity scents but exclude peach and cherry,,recommend fruity scents but exclude peach and cherry,,,
UQ0155,llm,additional,FN,딥티크 탐다오랑 오르페옹 중에 출근용,,딥티크 탐다오랑 오르페옹 중에 출근용,,,,PARAPHRASE_MISMATCH
UQ0155,llm,additional,FP,,딥티크 탐다오 vs 딥티크 오르페옹 중 출근용으로 더 나은 것 문의,,딥티크 탐다오 vs 딥티크 오르페옹 중 출근용으로 더 나은 것 문의,,,
UQ0156,llm,additional,TP,블루 드 샤넬보다 덜 흔한 느낌,블루 드 샤넬보다 덜 흔한 느낌,블루 드 샤넬보다 덜 흔한,블루 드 샤넬보다 덜 흔한,EXACT,0.0,
UQ0157,llm,additional,FN,조말론인데 조금 더 성숙한 느낌으로 바꾸고 싶어.,,조말론인데 조금 더 성숙한 느낌으로 바꾸고 싶어,,,,PARAPHRASE_MISMATCH
UQ0157,llm,additional,FP,,현재 사용하는 향수: 조말론,,현재 사용하는 향수 조말론,,,
UQ0157,llm,additional,FP,,더 성숙한 느낌으로 바꾸고 싶음,,더 성숙한 느낌으로 바꾸고 싶음,,,
UQ0158,llm,additional,TP,새벽 바닷가,새벽 바닷가 같은 느낌,새벽 바닷가,새벽 바닷가 같은,CONTAIN,1.0,
UQ0158,llm,additional,FN,소금 냄새가 너무 강하진 않았으면,,소금 냄새가 너무 강하진 않았으면,,,,PARAPHRASE_MISMATCH
UQ0158,llm,additional,FP,,소금 냄새가 너무 강하지 않았으면 좋겠음,,소금 냄새가 너무 강하지 않았으면 좋겠음,,,
UQ0159,llm,avoid,FP,,earthy smell,,earthy smell,,,
UQ0159,llm,additional,FN,비 오는 숲,,비 오는 숲,,,,CROSS_LINGUAL
UQ0159,llm,additional,FN,흙냄새보다는 젖은 나무 냄새,,흙냄새보다는 젖은 나무,,,,CROSS_LINGUAL
UQ0159,llm,additional,FP,,wet wood smell more than earthy smell,,wet wood smell more than earthy smell,,,
UQ0159,llm,additional,FP,,rainy forest-like atmosphere,,rainy forest like atmosphere,,,
UQ0160,llm,additional,TP,차가운 금속같은 이미지,차가운 금속같은 이미지,차가운 금속같은 이미지,차가운 금속같은 이미지,EXACT,0.0,
UQ0160,llm,additional,FN,너무 날카롭지 않았으면,,너무 날카롭지 않았으면,,,,PARAPHRASE_MISMATCH
UQ0160,llm,additional,FP,,향 자체는 너무 날카롭지 않았으면 좋겠음,,향 자체는 너무 날카롭지 않았으면 좋겠음,,,
UQ0161,llm,avoid,TP,시트러스,citrus,citrus,citrus,EXACT,0.0,
UQ0161,llm,additional,TP,햇빛 받은 흰 셔츠,햇빛 받은 흰 셔츠 같은 느낌,햇빛 받은 흰 셔츠,햇빛 받은 흰 셔츠 같은,CONTAIN,1.0,
UQ0162,llm,avoid,FN,세제 냄새,,세제,,,,PARAPHRASE_MISMATCH
UQ0162,llm,avoid,FP,,soapy/detergent-like 인위적인 냄새,,soapy detergent like 인위적인,,,
UQ0162,llm,additional,FN,호텔 침구,,호텔 침구,,,,PARAPHRASE_MISMATCH
UQ0162,llm,additional,FN,깨끗함,,깨끗함,,,,PARAPHRASE_MISMATCH
UQ0162,llm,additional,FP,,호텔 침구 같은 깨끗한 느낌,,호텔 침구 같은 깨끗한,,,
UQ0163,llm,additional,FN,꿀 같은 향,,꿀 같은,,,,EMPTY_PREDICTION
UQ0163,llm,scent,FP,,Honey,,honey,,,
UQ0164,llm,avoid,TP,인위적인,인위적인 향,인위적인,인위적인,EXACT,0.0,
UQ0164,llm,additional,FN,장미 꽃 향기,,장미 꽃,,,,PARAPHRASE_MISMATCH
UQ0164,llm,additional,FP,,장미 꽃 향기는 좋지만 인위적인 향처럼 느껴지지 않았으면 좋겠음,,장미 꽃 향기는 좋지만 인위적인 향처럼 느껴지지 않았으면 좋겠음,,,
UQ0164,llm,scent,FP,,Rose,,rose,,,
UQ0165,llm,scent,TP,Jasmine,Jasmine,jasmine,jasmine,EXACT,0.0,
UQ0165,llm,scent,FN,Rose,,rose,,,,PARAPHRASE_MISMATCH
UQ0165,llm,scent,FP,,Apple,,apple,,,
UQ0166,llm,avoid,TP,초코 향,Chocolate,chocolate,chocolate,EXACT,0.0,
UQ0166,llm,scent,TP,Caramel,Caramel,caramel,caramel,EXACT,0.0,
UQ0166,llm,scent,FP,,Sweet,,sweet,,,
UQ0167,llm,avoid,TP,머스크,musk,musk,musk,EXACT,0.0,
UQ0167,llm,additional,FP,,화이트 머스크 향이 나는 향수로 추천,,화이트 머스크 향이 나는 향수로 추천,,,
UQ0167,llm,scent,FN,White Musk,,white musk,,,,EMPTY_PREDICTION
UQ0168,llm,avoid,TP,바질 냄새 ,Basil,basil,basil,EXACT,0.0,
UQ0168,llm,additional,FN,그린 계열,,그린,,,,PARAPHRASE_MISMATCH
UQ0168,llm,additional,FP,,바질 냄새 안 나는 그린 계열 향수 추천,,바질 냄새 안 나는 그린 계열 향수 추천,,,
UQ0168,llm,scent,FN,green,,green,,,,EMPTY_PREDICTION
UQ0169,llm,avoid,TP,달달한 거,sweet,sweet,sweet,EXACT,0.0,
UQ0169,llm,additional,TP,싱싱한 딸기 향기,진짜 싱싱한 딸기 향기,싱싱한 딸기,진짜 싱싱한 딸기,CONTAIN,1.0,
UQ0169,llm,additional,FP,,달달한 것보다는 싱싱한 쪽을 원함,,달달한 것보다는 싱싱한 쪽을 원함,,,
UQ0169,llm,scent,TP,Strawberry,Strawberry,strawberry,strawberry,EXACT,0.0,
UQ0170,llm,avoid,FN,남자 향수 냄새,,남자,,,,EMPTY_PREDICTION
UQ0170,llm,additional,FN,청량,,청량,,,,PARAPHRASE_MISMATCH
UQ0170,llm,additional,FP,,청량한 느낌을 원함,,청량한 느낌을 원함,,,
UQ0170,llm,additional,FP,,남자 향수 냄새는 안났으면 좋겠음,,남자 향수 냄새는 안났으면 좋겠음,,,
UQ0171,llm,additional,FN,처음에는 상쾌,,처음에는 상쾌,,,,PARAPHRASE_MISMATCH
UQ0171,llm,additional,FN,시간이 지나면 포근,,시간이 지나면 포근,,,,PARAPHRASE_MISMATCH
UQ0171,llm,additional,FP,,처음에는 상쾌한데 시간이 지나면 포근하게 남는 향,,처음에는 상쾌한데 시간이 지나면 포근하게 남는,,,
UQ0172,llm,additional,FN,오래된 목조 도서관,,오래된 목조 도서관,,,,PARAPHRASE_MISMATCH
UQ0172,llm,additional,FP,,오래된 목조 도서관에 들어갔을 때 나는 냄새 같은 향수를 찾고 싶음,,오래된 목조 도서관에 들어갔을 때 나는 냄새 같은 향수를 찾고 싶음,,,
UQ0173,llm,additional,FN,평소에는 조용한데,,평소에는 조용한데,,,,PARAPHRASE_MISMATCH
UQ0173,llm,additional,FN,은근히 개성 있어 보이는 사람,,은근히 개성 있어 보이는 사람,,,,PARAPHRASE_MISMATCH
UQ0173,llm,additional,FP,,평소에는 조용한데 은근히 개성 있어 보이는 사람이 쓸 것 같은 향수,,평소에는 조용한데 은근히 개성 있어 보이는 사람이 쓸 것 같은,,,
UQ0174,llm,additional,FN,상대방 취향을 전혀 모르는데,,상대방 취향을 전혀 모르는데,,,,PARAPHRASE_MISMATCH
UQ0174,llm,additional,FN,선물하기 실패 확률 낮은 향수,,선물하기 실패 확률 낮은,,,,PARAPHRASE_MISMATCH
UQ0174,llm,additional,FP,,상대방 취향을 전혀 모름,,상대방 취향을 전혀 모름,,,
UQ0174,llm,additional,FP,,선물하기 실패 확률 낮은 향수 추천,,선물하기 실패 확률 낮은 향수 추천,,,
UQ0175,llm,additional,TP,담백한 향수,담백한 향수,담백한,담백한,EXACT,0.0,
UQ0175,llm,additional,TP,미니멀하게 옷 입는 사람,미니멀하게 옷 입는 사람에게 어울리는,미니멀하게 옷 입는 사람,미니멀하게 옷 입는 사람에게 어울리는,CONTAIN,1.0,
UQ0176,llm,additional,TP,답답하지 않은 향,답답하지 않은 향,답답하지 않은,답답하지 않은,EXACT,0.0,
UQ0176,llm,additional,TP,실내에서만 있는 직업,실내에서만 있는 직업,실내에서만 있는 직업,실내에서만 있는 직업,EXACT,0.0,
UQ0177,llm,additional,TP,옛날 향수,옛날 향수 느낌,옛날,옛날,EXACT,0.0,
UQ0177,llm,scent,TP,powdery,Powdery,powdery,powdery,EXACT,0.0,
UQ0177,llm,scent,TP,Rose,Rose,rose,rose,EXACT,0.0,
UQ0178,llm,additional,TP,30대,30대 남성,30대,30대 남성,CONTAIN,1.0,
UQ0178,llm,additional,TP,정장차림,정장차림에 어울리는 향수,정장차림,정장차림에 어울리는,CONTAIN,1.0,
UQ0178,llm,additional,FP,,지속력 좋은 향수 추천,,지속력 좋은 향수 추천,,,
UQ0179,llm,additional,FN,이솝 휠이랑 레이어링,,이솝 휠이랑 레이어링,,,,PARAPHRASE_MISMATCH
UQ0179,llm,additional,FP,,Aesop Wh i l e(이솝 휠)과 레이어링해서 잘 어울리는 향수 추천 요청,,aesop wh i l e 이솝 휠 과 레이어링해서 잘 어울리는 향수 추천 요청,,,
UQ0180,llm,avoid,TP,파우더리,powdery,powdery,powdery,EXACT,0.0,
UQ0180,llm,scent,TP,floral,floral,floral,floral,EXACT,0.0,
UQ0181,llm,scent,TP,Coffee,Coffee,coffee,coffee,EXACT,0.0,
UQ0182,llm,additional,FN,무거운 향,,heavy,,,,PARAPHRASE_MISMATCH
UQ0182,llm,additional,FN,사무실,,사무실,,,,PARAPHRASE_MISMATCH
UQ0182,llm,additional,FN,부담없이 사용,,부담없이 사용,,,,PARAPHRASE_MISMATCH
UQ0182,llm,additional,FP,,winter용 무거운 향,,winter용 무거운,,,
UQ0182,llm,additional,FP,,사무실에서도 부담없이 사용할 수 있는 향수,,사무실에서도 부담없이 사용할 수 있는,,,
UQ0183,llm,additional,FN,갓 깎은 잔디밭에 누워 있는,,갓 깎은 잔디밭에 누워 있는,,,,PARAPHRASE_MISMATCH
UQ0183,llm,additional,FP,,갓 깎은 잔디밭에 누워 있는 느낌이 날 수 있는 향수,,갓 깎은 잔디밭에 누워 있는 느낌이 날 수 있는,,,
UQ0184,llm,additional,FN,시프레 계열,,시프레,,,,PARAPHRASE_MISMATCH
UQ0184,llm,additional,FN,대표적인 거 몇 개,,대표적인 거 몇 개,,,,PARAPHRASE_MISMATCH
UQ0184,llm,additional,FP,,시프레 계열이 무엇인지 모르겠음,,시프레 계열이 무엇인지 모르겠음,,,
UQ0184,llm,additional,FP,,대표적인(몇 개만) 예시를 알려달라는 요청,,대표적인 몇 개만 예시를 알려달라는 요청,,,
UQ0185,llm,avoid,FN,올드,,올드,,,,CROSS_LINGUAL
UQ0185,llm,avoid,FP,,too old-fashioned,,too old fashioned,,,
UQ0185,llm,additional,FN,산타마리아노벨라 시향했는데 너무 올드,,산타마리아노벨라 시향했는데 너무 올드,,,,PARAPHRASE_MISMATCH
UQ0185,llm,additional,FN,젊은 느낌,,젊은,,,,PARAPHRASE_MISMATCH
UQ0185,llm,additional,FP,,Santamaría Novella에서 시향한 향이 너무 올드하다고 느낌,,santamar a novella에서 시향한 향이 너무 올드하다고,,,
UQ0185,llm,additional,FP,,젊은 느낌으로 추천,,젊은 느낌으로 추천,,,
UQ0186,llm,additional,FN,오래된 헌책방 냄새,,오래된 헌책방,,,,PARAPHRASE_MISMATCH
UQ0186,llm,additional,FP,,오래된 헌책방 냄새 같은 향수,,오래된 헌책방 냄새 같은,,,
UQ0187,llm,additional,TP,입문용,입문용,입문용,입문용,EXACT,0.0,
UQ0187,llm,additional,FN,아이리스,,아이리스,,,,PARAPHRASE_MISMATCH
UQ0187,llm,additional,FP,,아이리스가 세련됐다고 들은 것,,아이리스가 세련됐다고 들은,,,
UQ0188,llm,additional,FN,크리드 실버마운틴워터,,크리드 실버마운틴워터,,,,PARAPHRASE_MISMATCH
UQ0188,llm,additional,FN,더 저렴한거,,더 저렴한,,,,PARAPHRASE_MISMATCH
UQ0188,llm,additional,FP,,Creed Silver Mountain Water와 비슷한 향을 더 저렴한 가격대에서 추천 요청,,creed silver mountain water와 비슷한 향을 더 저렴한 가격대에서 추천 요청,,,
UQ0188,llm,additional,FP,,현재 가격이 너무 비쌈,,현재 가격이 너무 비쌈,,,
UQ0189,llm,additional,FN,제일 유명,,제일 유명,,,,PARAPHRASE_MISMATCH
UQ0189,llm,additional,FP,,무화과 노트를 좋아함,,무화과 노트를 좋아함,,,
UQ0189,llm,additional,FP,,그중에서 가장 유명한 향수(제품)를 알고 싶음,,그중에서 가장 유명한 향수 제품 를 알고 싶음,,,
UQ0189,llm,scent,TP,Fig,Fig,fig,fig,EXACT,0.0,
UQ0190,llm,additional,FN,단종된 향수랑 비슷한 걸,,단종된 향수랑 비슷한 걸,,,,PARAPHRASE_MISMATCH
UQ0190,llm,additional,FP,,단종된 향수와 비슷한 것을 찾고 싶음,,단종된 향수와 비슷한 것을 찾고 싶음,,,
UQ0190,llm,scent,TP,powdery,powdery,powdery,powdery,EXACT,0.0,
UQ0190,llm,scent,TP,Soap,soapy,soap,soapy,CONTAIN,0.0,
UQ0191,llm,additional,FP,,베티버가 뭔지 궁금함,,베티버가 뭔지 궁금함,,,
UQ0191,llm,additional,FP,,베티버가 들어간 향수 추천,,베티버가 들어간 향수 추천,,,
UQ0191,llm,scent,TP,Vetiver,Vetiver,vetiver,vetiver,EXACT,0.0,
UQ0192,llm,avoid,TP,우디,woody,woody,woody,EXACT,0.0,
UQ0192,llm,additional,FN,완전히 다른 계열,,완전히 다른,,,,PARAPHRASE_MISMATCH
UQ0192,llm,additional,FP,,우디 향수는 제외하고 완전히 다른 계열 한 가지 구입하고 싶음,,우디 향수는 제외하고 완전히 다른 계열 한 가지 구입하고 싶음,,,
UQ0193,llm,additional,TP,깨끗하고,깨끗하고 세련된 느낌,깨끗하고,깨끗하고 세련된,CONTAIN,1.0,
UQ0193,llm,additional,FN,세련된,,세련된,,,,ONE_TO_ONE_CAP
UQ0194,llm,avoid,TP,달달,sweet,sweet,sweet,EXACT,0.0,
UQ0194,llm,additional,FN,포근한 니트,,포근한 니트,,,,CROSS_LINGUAL
UQ0194,llm,additional,FP,,cozy knit-like feeling,,cozy knit like feeling,,,
UQ0194,llm,additional,FP,,not overly sweet,,not overly sweet,,,
UQ0195,llm,additional,TP,창밖에 비 오는 걸 보는,창밖에 비 오는 걸 보는 느낌,창밖에 비 오는 걸 보는,창밖에 비 오는 걸 보는,EXACT,0.0,
UQ0195,llm,additional,TP,따뜻한 차 한 잔,따뜻한 차 한 잔을 마시며,따뜻한 차 한 잔,따뜻한 차 한 잔을 마시며,CONTAIN,1.0,
UQ0196,llm,avoid,FN,너무 무겁거나,,너무 무겁거나,,,,CROSS_LINGUAL
UQ0196,llm,avoid,FN,아저씨 같은 느낌,,아저씨 같은,,,,CROSS_LINGUAL
UQ0196,llm,avoid,FP,,too heavy,,too heavy,,,
UQ0196,llm,avoid,FP,,old-fashioned/uncle-like feeling,,old fashioned uncle like feeling,,,
UQ0196,llm,scent,TP,woody,woody,woody,woody,EXACT,0.0,
UQ0197,llm,additional,FN,강의실,,강의실,,,,PARAPHRASE_MISMATCH
UQ0197,llm,additional,FN,가벼운,,light,,,,PARAPHRASE_MISMATCH
UQ0197,llm,additional,FP,,강의실에서 뿌려도 민폐 아닌 강도,,강의실에서 뿌려도 민폐 아닌 강도,,,
UQ0197,llm,additional,FP,,가벼운 향수 추천,,가벼운 향수 추천,,,
UQ0198,llm,additional,TP,헬스장용,헬스장용,헬스장용,헬스장용,EXACT,0.0,
UQ0198,llm,additional,FN,땀이랑 안 겹치고,,땀이랑 안 겹치고,,,,PARAPHRASE_MISMATCH
UQ0198,llm,additional,FN,저렴한,,저렴한,,,,PARAPHRASE_MISMATCH
UQ0198,llm,additional,FP,,땀이랑 겹치지 않기,,땀이랑 겹치지 않기,,,
UQ0198,llm,additional,FP,,저렴한 향수 추천,,저렴한 향수 추천,,,
UQ0199,llm,additional,FP,,오렌지 블로썸 위주 향수 추천 요청,,오렌지 블로썸 위주 향수 추천 요청,,,
UQ0199,llm,scent,TP,Orange Blossom,orange blossom,orange blossom,orange blossom,EXACT,0.0,
UQ0200,llm,additional,FN,탬버린즈 계열,,탬버린즈,,,,PARAPHRASE_MISMATCH
UQ0200,llm,additional,FN,다른 국내 브랜드,,다른 국내 브랜드,,,,PARAPHRASE_MISMATCH
UQ0200,llm,additional,FP,,국내 브랜드 추천,,국내 브랜드 추천,,,
UQ0200,llm,additional,FP,,탬버린즈 계열 선호,,탬버린즈 계열 선호,,,
UQ0200,llm,scent,FP,,tuberose,,tuberose,,,
