query_id,query_text,source,split_status,raw_response,parsed,status,error,attempts,prompt_tokens,completion_tokens,latency_seconds,model_name,prompt_sha256,run_timestamp
SQ0102,데일리하게 뿌릴 수 있는 향수 근데 아침에 뿌리고 나가도 하루종일 유지되는거 계속 뿌리기 귀찮음,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [""day""],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""데일리로 사용하기 좋음"", ""아침에 뿌리고 하루종일 유지되면 좋겠음"", ""계속 덧뿌리는 게 귀찮음""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [""day""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""데일리로 사용하기 좋음"", ""아침에 뿌리고 하루종일 유지되면 좋겠음"", ""계속 덧뿌리는 게 귀찮음""]}",ok,,1,639,110,1.7,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:11.871234+00:00
SQ0103,음 나는 머스크는 싫어 그리고 장미향도 싫어 그리구 나는 데일리로 사계절 내내 쓰고 싶어 무난하게 호불호 없는 향수 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [""spring"", ""summer"", ""autumn"", ""winter""],
    ""daypart"": [""day""],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""musk"", ""rose""],
  ""additional_requirements"": [""호불호 없는 데일리용"", ""사계절 내내 사용""]
}","{""scent_preference"": [], ""context"": {""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""daypart"": [""day""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""musk"", ""rose""], ""additional_requirements"": [""호불호 없는 데일리용"", ""사계절 내내 사용""]}",ok,,1,645,104,1.515,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:13.386298+00:00
SQ0104,"코코넛 향 나는거 추천해줘. 막 달달한 느낌도 아니고 무거운 느낌도 아닌거 같은데, 한번 뿌리면 8시간 이상은 유지되었으면 좋겠어. 바닐라나 막 패션 후르츠같은 완전 단 느낌도 아니야. 그냥 샴푸나 바디워시에서 코코넛 향 되어있는 그런 느낌의 향수를 원해.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""Coconut""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": ""HIGH""},
  ""avoid"": [""Vanilla"", ""fruity""],
  ""additional_requirements"": [""샴푸나 바디워시에서 나는 코코넛 향 같은 느낌"", ""막 달달한 느낌도 아니고 무거운 느낌도 아니라고 함"", ""한번 뿌리면 8시간 이상 유지 희망""]
}","{""scent_preference"": [""Coconut""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [""Vanilla"", ""fruity""], ""additional_requirements"": [""샴푸나 바디워시에서 나는 코코넛 향 같은 느낌"", ""막 달달한 느낌도 아니고 무거운 느낌도 아니라고 함"", ""한번 뿌리면 8시간 이상 유지 희망""]}",ok,,1,694,121,1.555,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:14.941772+00:00
SQ0105,주말 오후에 따뜻한 햇살을 받으며 침대 위에 누워있는 듯한 느낌의 향수 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""주말 오후"",
    ""따뜻한 햇살"",
    ""침대 위에 누워있는 듯한 느낌""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""주말 오후"", ""따뜻한 햇살"", ""침대 위에 누워있는 듯한 느낌""]}",ok,,1,629,97,1.211,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:16.152700+00:00
SQ0106,우디 머스크향인데 플로럴 살짝 들어가서 중성적이면서도 여성적인 향수 근데 또 다른 사람들이 흔하게 쓰는 향수가 아니어야 함 잔향도 길게 나야하고 향수 지속성이 길어야함,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""woody"", ""musk"", ""floral""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": [""neuter"", ""female""]},
  ""performance"": {""intensity"": """", ""longevity"": ""HIGH""},
  ""avoid"": [],
  ""additional_requirements"": [""흔하게 쓰는 향수가 아니었으면 함"", ""잔향이 길게 남았으면 함""]
}","{""scent_preference"": [""woody"", ""musk"", ""floral""], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""neuter"", ""female""]}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""흔하게 쓰는 향수가 아니었으면 함"", ""잔향이 길게 남았으면 함""]}",ok,,1,656,99,1.4,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:17.552213+00:00
SQ0107,"마냥 나이들어보이지 않지만 너무 대학생같지 않았으면 좋겠는데, 강한 플로럴 계열은 싫고, 차분한데 숲같은 느낌이 좋아. 근데 담백한 과일계열도 좀 들어갔으면 좋겠어. 중성적인 느낌이 좋아.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""floral"", ""woody"", ""fruity""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": [""neuter""]},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [""strong floral""],
  ""additional_requirements"": [""마냥 나이들어보이지 않되 너무 대학생같지 않았으면 좋겠음"", ""차분한데 숲같은 느낌 선호"", ""담백한 과일계열도 일부 포함되었으면 좋겠음"", ""중성적인 느낌 선호""]
}","{""scent_preference"": [""floral"", ""woody"", ""fruity""], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""neuter""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""strong floral""], ""additional_requirements"": [""마냥 나이들어보이지 않되 너무 대학생같지 않았으면 좋겠음"", ""차분한데 숲같은 느낌 선호"", ""담백한 과일계열도 일부 포함되었으면 좋겠음"", ""중성적인 느낌 선호""]}",ok,,1,671,134,2.362,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:19.914010+00:00
SQ0108,내 이미지와 내가 좋아하는 향이 매치가 안 될 때는 어떻게 원만하게 합의볼 수 있을까?,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""내 이미지와 내가 좋아하는 향이 매치가 안 될 때 원만하게 합의 보는 방법""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""내 이미지와 내가 좋아하는 향이 매치가 안 될 때 원만하게 합의 보는 방법""]}",ok,,1,626,93,1.411,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:21.324744+00:00
SQ0109,내 스타일과 어울리는 향수를 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""내 스타일과 어울리는 향수 추천 요청""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""내 스타일과 어울리는 향수 추천 요청""]}",ok,,1,611,78,1.146,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:22.470820+00:00
SQ0110,향수에 대해 아무것도 모르는 향수 초보자가 사용할만한 향수 뭐가 있을까? 추천해줘. 참고로 난 너무 쌘 향은 싫어해,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""향수 초보자가 사용할 만한"", ""너무 쎈 향은 싫어함""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""향수 초보자가 사용할 만한"", ""너무 쎈 향은 싫어함""]}",ok,,1,641,91,1.472,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:23.942991+00:00
SQ0111,섬유유연제 같은 인공적인 향이안나면서 뿌렸을때 어느정도 향이 느껴지는 허브계열 향이 나는 향수를 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""herbal""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""artificial fragrance""
  ],
  ""additional_requirements"": [
    ""섬유유연제 같은 인공적인 향이 나지 않음"",
    ""뿌렸을 때 어느 정도 향이 느껴짐""
  ]
}","{""scent_preference"": [""herbal""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""artificial fragrance""], ""additional_requirements"": [""섬유유연제 같은 인공적인 향이 나지 않음"", ""뿌렸을 때 어느 정도 향이 느껴짐""]}",ok,,1,641,119,1.65,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:25.593123+00:00
SQ0112,가을에 어울리는 우디 계열 향수 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""woody""
  ],
  ""context"": {
    ""season"": [
      ""autumn""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [""woody""], ""context"": {""season"": [""autumn""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,615,81,1.322,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:26.915316+00:00
SQ0113,"시트러스, 우디, 프레시, 머스크",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""citrus"", ""woody"", ""fresh"", ""musk""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [""citrus"", ""woody"", ""fresh"", ""musk""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,613,72,1.374,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:28.289248+00:00
SQ0114,나한테 어울리는 향수 찾아줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,610,67,1.423,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:29.712521+00:00
SQ0115,"향수를 하나 사고 싶은데 추천해줘. 평소에 사용할 수 있는 데일리 향수를 원하기 때문에 향은 많이 강하지 않은, 일상에서 사용할 수 있는 코튼향 또는 플로럴 향이었으면 좋겠어. 그렇지만 지속력은 최소 1시간은 되었으면 좋겠고, 가격도 10만원은 넘기지 않았으면 하고, 작은 용량 패키지가 있는 상품을 원해.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""cotton"",
    ""floral""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [
      ""day""
    ],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""지속력 최소 1시간"",
    ""가격 10만원 이하"",
    ""작은 용량 패키지(미니 용량) 상품""
  ]
}","{""scent_preference"": [""cotton"", ""floral""], ""context"": {""season"": [], ""daypart"": [""day""], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""지속력 최소 1시간"", ""가격 10만원 이하"", ""작은 용량 패키지(미니 용량) 상품""]}",ok,,1,693,124,1.344,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:31.056864+00:00
SQ0116,여름에 잘 어울리는 향수는?,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,611,73,1.368,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:32.425306+00:00
SQ0117,"최근에 공연장에서 나랑 비슷한 어떤 또래 사람이 지나갔는데, 향수 향이 무척 좋았어. 그래서 물어봤더니 크리드 - 어벤투스 향수를 사용한다고 했는데, 가격이 좀 많이 비싸. 혹시 이와 비슷한 계열의 향을 가지면서 동시에 가격이 상대적으로 저렴한 향수가 있는지 궁금해.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""Creed Aventus와 '비슷한 계열'의 향"",
    ""가격이 상대적으로 저렴한 향수""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""Creed Aventus와 '비슷한 계열'의 향"", ""가격이 상대적으로 저렴한 향수""]}",ok,,1,686,98,1.347,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:33.772400+00:00
SQ0118,"너무 진하지 않으면서, 흔하지 않으면서, 유니크한 향수.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""너무 진하지 않으면서"", ""흔하지 않으면서"", ""유니크한 향수""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""너무 진하지 않으면서"", ""흔하지 않으면서"", ""유니크한 향수""]}",ok,,1,621,93,1.526,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:35.298330+00:00
SQ0119,네,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,601,67,1.165,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:36.463120+00:00
SQ0120,"20~30대 남성이 일상용으로 사용하기 좋은 향수를 찾고 있어. 화이트머스크 및 비누 향이 나는 향수를 찾고 있는데, 향이 너무 강하거나 자극적이지 않았으면 좋겠어.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""White Musk"",
    ""Soap""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [
      ""day""
    ],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""일상용"",
    ""너무 강하거나 자극적이지 않게""
  ]
}","{""scent_preference"": [""White Musk"", ""Soap""], ""context"": {""season"": [], ""daypart"": [""day""], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""일상용"", ""너무 강하거나 자극적이지 않게""]}",ok,,1,650,111,1.693,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:38.155749+00:00
SQ0121,"플로럴 계열의 향을 좋아하고, 향이 너무 강하거나 무겁지 않았으면 좋겠어요. 은은하게 퍼지면서도 잔향이 오래 남아 금방 사라지지 않는 향을 원해요. 너무 흔하거나 뻔한 향보다는 은근히 분위기 있고 호감 가는 느낌이면 좋겠고, 무엇보다 지속력이 좋은 향수를 추천받고 싶어요.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""floral""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [""은은하게 퍼지면서 잔향이 오래 남아 금방 사라지지 않는 향"", ""너무 강하거나 무겁지 않은 향"", ""너무 흔하거나 뻔한 향보다는 은근히 분위기 있고 호감 가는 느낌"", ""지속력이 좋은 향수""]
}","{""scent_preference"": [""floral""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""은은하게 퍼지면서 잔향이 오래 남아 금방 사라지지 않는 향"", ""너무 강하거나 무겁지 않은 향"", ""너무 흔하거나 뻔한 향보다는 은근히 분위기 있고 호감 가는 느낌"", ""지속력이 좋은 향수""]}",ok,,1,691,139,2.275,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:40.432184+00:00
SQ0122,향수 살건데 여름에 어울리는 시원한 느낌이지만 너무 가볍지는 않았으면 좋겠고 꽃향이나 코를 찌르는 향 대신 부드럽고 잔향 좋은 향수 3개 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [""summer""],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""꽃향"", ""코를 찌르는 향""],
  ""additional_requirements"": [""시원한 느낌"", ""너무 가볍지는 않은 느낌"", ""부드럽고 잔향이 좋은 향"", ""여름에 어울리는 향수"", ""추천 3개""]
}","{""scent_preference"": [], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""꽃향"", ""코를 찌르는 향""], ""additional_requirements"": [""시원한 느낌"", ""너무 가볍지는 않은 느낌"", ""부드럽고 잔향이 좋은 향"", ""여름에 어울리는 향수"", ""추천 3개""]}",ok,,1,653,123,1.531,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:41.962965+00:00
SQ0123,나랑 가장 잘 어울리는 향수가 궁금해,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""나랑 가장 잘 어울리는 향수 추천 요청""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""나랑 가장 잘 어울리는 향수 추천 요청""]}",ok,,1,612,83,1.456,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:43.419364+00:00
SQ0124,"내가 향수는 좋아하지만 코가 예민해서 인공적인 향이나 과한 향수 냄새를 싫어해. 그래서 지속력은 좋으면서 잔잔하고 청량하면서 달달한 향이 나는 향수를 추천해줘 꽃향도 좋아. 단, 우드,장미,머스크,복숭아 향은 싫어",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""flower"",
    ""sweet"",
    ""fresh""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [
    ""woody"",
    ""rose"",
    ""musk"",
    ""peach"",
    ""artificial"",
    ""too strong perfume smell""
  ],
  ""additional_requirements"": [
    ""코가 예민해서 인공적인 향이나 과한 향수 냄새를 싫어함"",
    ""잔잔하고 청량하면서 달달한 향을 원함"",
    ""꽃향도 좋아함"",
    ""지속력은 좋았으면 함""
  ]
}","{""scent_preference"": [""flower"", ""sweet"", ""fresh""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [""woody"", ""rose"", ""musk"", ""peach"", ""artificial"", ""too strong perfume smell""], ""additional_requirements"": [""코가 예민해서 인공적인 향이나 과한 향수 냄새를 싫어함"", ""잔잔하고 청량하면서 달달한 향을 원함"", ""꽃향도 좋아함"", ""지속력은 좋았으면 함""]}",ok,,1,680,178,1.61,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:45.028873+00:00
SQ0125,네,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,601,67,1.429,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:46.457656+00:00
SQ0126,약간 나의 분위기랑 맞은 향은 뭘까,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""약간 나의 분위기와 맞는 향을 찾고 싶음""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""약간 나의 분위기와 맞는 향을 찾고 싶음""]}",ok,,1,615,87,1.212,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:47.671251+00:00
SQ0127,흔하지 않으면서도 여성스러운 향. 달달한 느낌보다는 우디한 계열. 성숙하면서도 20대 중반의 밝은 느낌을 담았으면 좋겠음. 지속력이 강하기를 바람.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]},
  ""performance"": {""intensity"": """", ""longevity"": ""HIGH""},
  ""avoid"": [],
  ""additional_requirements"": [""흔하지 않은 향"", ""여성스러운 느낌"", ""달달한 느낌보다는 우디한 계열"", ""성숙하면서도 20대 중반의 밝은 느낌"", ""지속력이 강하기를 바람""]
}","{""scent_preference"": [""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""흔하지 않은 향"", ""여성스러운 느낌"", ""달달한 느낌보다는 우디한 계열"", ""성숙하면서도 20대 중반의 밝은 느낌"", ""지속력이 강하기를 바람""]}",ok,,1,653,115,1.961,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:49.632305+00:00
SQ0128,묵직한데 아저씨같지는 않은 향수,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""아저씨같은 향""
  ],
  ""additional_requirements"": [
    ""묵직한 느낌의 향""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""아저씨같은 향""], ""additional_requirements"": [""묵직한 느낌의 향""]}",ok,,1,613,90,1.38,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:51.012535+00:00
SQ0129,"시원한 향, 남성용, 땀 흘려도 괜찮은 향수가 필요합니다. 어떤 종류가 있나요?",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""fresh""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": [""male""]},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""시원한 향"", ""땀 흘려도 괜찮은 향수"", ""남성용"", ""어떤 종류가 있나요?""]
}","{""scent_preference"": [""fresh""], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""시원한 향"", ""땀 흘려도 괜찮은 향수"", ""남성용"", ""어떤 종류가 있나요?""]}",ok,,1,631,95,1.674,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:52.686456+00:00
