query_id,query_type,query,resolution_status,resolution_rate,rank,perfume_id,name,brand,final_score,base_match_score,evidence_coverage,accord_match,note_match,season_match,daypart_match,popularity_magnitude,popularity_quartile,explanation,all_conditions_satisfied
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,1,35477,Exquise Vanille,Acorelle,1.0,1.0,1.0,1.0,,,,44.0,Q2,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,2,70052,Eilish,Billie Eilish,1.0,1.0,1.0,1.0,,,,49523.0,Q4,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,3,79719,SPIRITO,BRILLIANT ITALY,1.0,1.0,1.0,1.0,,,,46.0,Q2,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,4,79724,Mizer,Sarya,1.0,1.0,1.0,1.0,,,,19.0,Q1,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,5,79760,Wild Tonka Freaking,Mai Senza Profumo,1.0,1.0,1.0,1.0,,,,86.0,Q2,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,6,79771,Tango in B'aires,PARUM,1.0,1.0,1.0,1.0,,,,33.0,Q2,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,7,95225,Vanilla & Dreamy,Victoria's Secret,1.0,1.0,1.0,1.0,,,,888.0,Q4,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,8,101852,"Vanilla Collection 01: Irresistible, Magnetic, Delicious",Zara,1.0,1.0,1.0,1.0,,,,1511.0,Q4,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,9,134333,Middle Of Blue,yDe,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q013,ACCORD_ONLY,vanilla 향,RESOLVED,1.0,10,134380,Cioccolato,Il Profumiere,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 vanilla Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,1,1215,Moschino Funny!,Moschino,1.0,1.0,1.0,1.0,,,,26585.0,Q4,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,2,18934,A Study in Water,En Voyage Perfumes,1.0,1.0,1.0,1.0,,,,90.0,Q3,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,3,44709,Via Dei Calzaiuoli,Antica Erboristeria e Spezieria San Simone,1.0,1.0,1.0,1.0,,,,12.0,Q1,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,4,60268,Perfect Peony,Bath & Body Works,1.0,1.0,1.0,1.0,,,,704.0,Q4,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,5,66183,Great Wall Valley,Jil CROQUET Parfum,1.0,1.0,1.0,1.0,,,,57.0,Q2,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,6,79174,Flower Bed,Fine'ry.,1.0,1.0,1.0,1.0,,,,2046.0,Q4,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,7,79731,Blue Moon Ginger Dash,By Kilian,1.0,1.0,1.0,1.0,,,,8268.0,Q4,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,8,92848,Zion Intense,Alexandria Fragrances,1.0,1.0,1.0,1.0,,,,124.0,Q3,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,9,114004,Peony Pearl & Cashmere Wood,Maison 21G,1.0,1.0,1.0,1.0,,,,7.0,Q1,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q014,ACCORD_ONLY,fresh 향,RESOLVED,1.0,10,127466,Cake,Cricket Avenue,1.0,1.0,1.0,1.0,,,,5.0,Q1,이 향수의 계산 근거는 fresh Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,1,47,Parure,Guerlain,1.0,1.0,1.0,1.0,,,,2888.0,Q4,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,2,100,Y,Yves Saint Laurent,1.0,1.0,1.0,1.0,,,,5219.0,Q4,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,3,108,Natsumi,Annayake,1.0,1.0,1.0,1.0,,,,1222.0,Q4,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,4,111,Yukimi,Annayake,1.0,1.0,1.0,1.0,,,,1036.0,Q4,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,5,10164,Sky City (Before),Black Phoenix Alchemy Lab,1.0,1.0,1.0,1.0,,,,21.0,Q1,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,6,23492,Eau Argentée,Adopt Parfums,1.0,1.0,1.0,1.0,,,,47.0,Q2,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,7,35114,To Yo Ran Orchid,Demeter Fragrance,1.0,1.0,1.0,1.0,,,,92.0,Q3,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,8,35131,The Verde,Aquolina,1.0,1.0,1.0,1.0,,,,78.0,Q2,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,9,76494,Hot Wheels Sport,Jequiti,1.0,1.0,1.0,1.0,,,,7.0,Q1,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q015,ACCORD_ONLY,green 향,RESOLVED,1.0,10,83417,Cocco Mint,1973,1.0,1.0,1.0,1.0,,,,409.0,Q4,이 향수의 계산 근거는 green Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,1,5727,Harvest 2008: Very Irresistible Rosa Damascena,Givenchy,1.0,1.0,1.0,1.0,,,,304.0,Q3,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,2,22328,Love Pulse,Avon,1.0,1.0,1.0,1.0,,,,341.0,Q3,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,3,26133,L for Women,Clive Christian,1.0,1.0,1.0,1.0,,,,1138.0,Q4,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,4,26173,Piccadilly,Boadicea the Victorious,1.0,1.0,1.0,1.0,,,,206.0,Q3,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,5,26180,Vôvó,Natura,1.0,1.0,1.0,1.0,,,,397.0,Q4,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,6,40481,Providence,10th Avenue Karl Antony,1.0,1.0,1.0,1.0,,,,32.0,Q2,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,7,40495,Rose des Vents,Louis Vuitton,1.0,1.0,1.0,1.0,,,,4372.0,Q4,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,8,42297,Cement Rose,Gamine,1.0,1.0,1.0,1.0,,,,110.0,Q3,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,9,110745,Riyadh,Memoirs Of A Perfume Collector,1.0,1.0,1.0,1.0,,,,101.0,Q3,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q016,ACCORD_ONLY,rose 향,RESOLVED,1.0,10,112912,Jelood,Touch Of Oud,1.0,1.0,1.0,1.0,,,,32.0,Q2,이 향수의 계산 근거는 rose Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,1,8644,Winter 1972,CB I Hate Perfume,1.0,1.0,1.0,1.0,,,,891.0,Q4,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,2,8665,Under the Arbor,CB I Hate Perfume,1.0,1.0,1.0,1.0,,,,304.0,Q3,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,3,11582,Indolice,Providence Perfume Co.,1.0,1.0,1.0,1.0,,,,181.0,Q3,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,4,31955,Chamber,Fueguia 1833,1.0,1.0,1.0,1.0,,,,812.0,Q4,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,5,42200,February,Smell Bent,1.0,1.0,1.0,1.0,,,,72.0,Q2,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,6,45495,Zombie Dog,Demeter Fragrance,1.0,1.0,1.0,1.0,,,,360.0,Q3,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,7,73496,Pavilion Pavilion,Early Modern,1.0,1.0,1.0,1.0,,,,26.0,Q2,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,8,81218,039W - IRIS & RASPBERRY,Toni Cabal,1.0,1.0,1.0,1.0,,,,3.0,Q1,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,9,115613,Florence,kari,1.0,1.0,1.0,1.0,,,,3.0,Q1,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q017,ACCORD_ONLY,earthy 향,RESOLVED,1.0,10,115733,His Lordship's Backyard Roses,TOMBSTONE,1.0,1.0,1.0,1.0,,,,51.0,Q2,이 향수의 계산 근거는 earthy Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,1,44401,Foxy,DSH Perfumes,1.0,1.0,1.0,1.0,,,,390.0,Q4,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,2,49223,Nudiflorum,Nasomatto,1.0,1.0,1.0,1.0,,,,12920.0,Q4,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,3,73717,I Stood In A Meadow,Olfactum,1.0,1.0,1.0,1.0,,,,26.0,Q2,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,4,73936,Rivoli,Maison Héritage,1.0,1.0,1.0,1.0,,,,49.0,Q2,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,5,84211,Visual,ART Perfume,1.0,1.0,1.0,1.0,,,,45.0,Q2,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,6,94684,Naxos,Barberino's,1.0,1.0,1.0,1.0,,,,73.0,Q2,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,7,129586,Leather Jacket,biblioteka aromatov,1.0,1.0,1.0,1.0,,,,6.0,Q1,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,8,129649,Fauve Évertue,IROISE,1.0,1.0,1.0,1.0,,,,9.0,Q1,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,9,133620,Cowboy,Ranger Station,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q018,ACCORD_ONLY,animalic 향,RESOLVED,1.0,10,134065,DB99,DEBAUCHERY,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 animalic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,1,13427,It's Me For Him,Jacomo,1.0,1.0,1.0,1.0,,,,158.0,Q3,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,2,13512,Carticasi,Testa Maura,1.0,1.0,1.0,1.0,,,,78.0,Q2,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,3,41442,Frisson d'Amour,Attirance,1.0,1.0,1.0,1.0,,,,13.0,Q1,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,4,56193,Coffee Break,Requin,1.0,1.0,1.0,1.0,,,,79.0,Q2,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,5,78701,Türkan No/10 Noblesse,Türkan,1.0,1.0,1.0,1.0,,,,120.0,Q3,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,6,90122,Calci-Fir,d.grayi,1.0,1.0,1.0,1.0,,,,422.0,Q4,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,7,109150,Upstairs Window,Solstice Scents,1.0,1.0,1.0,1.0,,,,229.0,Q3,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,8,109347,Ekos Alma 2025,Natura,1.0,1.0,1.0,1.0,,,,591.0,Q4,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,9,109909,Smokeshow,Sśaint,1.0,1.0,1.0,1.0,,,,46.0,Q2,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q019,ACCORD_ONLY,balsamic 향,RESOLVED,1.0,10,133763,Imperator Le Grand Autorité,Bellerive,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 balsamic Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,1,23135,Basha Khan,Queen B,1.0,1.0,1.0,1.0,,,,50.0,Q2,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,2,27433,Amber Oud,Floris,1.0,1.0,1.0,1.0,,,,189.0,Q3,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,3,30393,Pink Pearl,Bi-es,1.0,1.0,1.0,1.0,,,,229.0,Q3,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,4,30407,Jungle Code,Bi-es,1.0,1.0,1.0,1.0,,,,67.0,Q2,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,5,30431,Patchouli,Molinard,1.0,1.0,1.0,1.0,,,,127.0,Q3,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,6,61634,Romantic Love,Paris Elysees,1.0,1.0,1.0,1.0,,,,181.0,Q3,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,7,61823,Felicitá,O Boticário,1.0,1.0,1.0,1.0,,,,332.0,Q3,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,8,72623,Mermaid Bouquet,SODA,1.0,1.0,1.0,1.0,,,,113.0,Q3,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,9,77382,Icarus Intense,Trend Perfumes,1.0,1.0,1.0,1.0,,,,54.0,Q2,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q020,ACCORD_ONLY,patchouli 향,RESOLVED,1.0,10,109325,Of The Gods,To My Ships,1.0,1.0,1.0,1.0,,,,94.0,Q3,이 향수의 계산 근거는 patchouli Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,1,20333,Sarine,Charrier Parfums,1.0,1.0,1.0,1.0,,,,53.0,Q2,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,2,39226,Bloodflower,Parfums Quartana,1.0,1.0,1.0,1.0,,,,796.0,Q4,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,3,39292,Must de Cartier Pour Homme Essence Edition Prestige,Cartier,1.0,1.0,1.0,1.0,,,,76.0,Q2,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,4,45778,Ninel No. 28,Ninel Perfume,1.0,1.0,1.0,1.0,,,,39.0,Q2,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,5,52515,Black Mallow,Solstice Scents,1.0,1.0,1.0,1.0,,,,248.0,Q3,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,6,96992,Alpha,Mahdi Perfumes,1.0,1.0,1.0,1.0,,,,17.0,Q1,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,7,109033,No 76 Spicy Amber Vanilla,MiimMiic,1.0,1.0,1.0,1.0,,,,118.0,Q3,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,8,112026,Pepper & Lavender,Allvernum,1.0,1.0,1.0,1.0,,,,11.0,Q1,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,9,125755,Gullal,PEOSYM,1.0,1.0,1.0,1.0,,,,33.0,Q2,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q021,ACCORD_ONLY,soft spicy 향,RESOLVED,1.0,10,133291,Cacao Oud,Parfum Atelier Paris,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 soft spicy Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,1,11257,C,Marie Saint Pierre,1.0,1.0,1.0,1.0,,,,95.0,Q3,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,2,11521,Eau du Fier,Goutal,1.0,1.0,1.0,1.0,,,,545.0,Q4,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,3,46477,Michael,Blöke,1.0,1.0,1.0,1.0,,,,17.0,Q1,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,4,46632,Closer,Atelier Oblique,1.0,1.0,1.0,1.0,,,,170.0,Q3,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,5,68456,Imprints On Skin,Sahar Al Sharq Perfumes,1.0,1.0,1.0,1.0,,,,24.0,Q2,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,6,78082,Slate,Bath House,1.0,1.0,1.0,1.0,,,,38.0,Q2,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,7,78198,Autumn Nights,Bath & Body Works,1.0,1.0,1.0,1.0,,,,163.0,Q3,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,8,93812,Galatea,Maison Alhambra,1.0,1.0,1.0,1.0,,,,1555.0,Q4,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,9,93833,Zahid ,Feli Perfumes,1.0,1.0,1.0,1.0,,,,11.0,Q1,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q022,ACCORD_ONLY,leather 향,RESOLVED,1.0,10,93835,Cuir Velouté,L'Atelier Gros-Désirs,1.0,1.0,1.0,1.0,,,,50.0,Q2,이 향수의 계산 근거는 leather Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,1,21419,Reebok Man Reegame,Reebok,1.0,1.0,1.0,1.0,,,,23.0,Q2,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,2,31586,Raindrops & Roses,Pecksniff's,1.0,1.0,1.0,1.0,,,,23.0,Q2,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,3,55743,Awakening Desert,Alkemia Perfumes,1.0,1.0,1.0,1.0,,,,318.0,Q3,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,4,56045,Crystall Buddah,Siordia Parfums,1.0,1.0,1.0,1.0,,,,135.0,Q3,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,5,66552,Claude’s Garden,Cristian Brinck,1.0,1.0,1.0,1.0,,,,57.0,Q2,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,6,86264,His Dua Water,The Dua Brand,1.0,1.0,1.0,1.0,,,,24.0,Q2,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,7,95484,Silver Scent Aqua,Jacques Bogart,1.0,1.0,1.0,1.0,,,,404.0,Q4,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,8,114350,Spring Fever,Parfum Büro | M-collections,1.0,1.0,1.0,1.0,,,,21.0,Q1,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,9,121879,Watermelon Peony,Nest,1.0,1.0,1.0,1.0,,,,309.0,Q3,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q023,ACCORD_ONLY,aquatic 향,RESOLVED,1.0,10,134004,Melancia,Labotrat,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 aquatic Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,1,8795,Rosa Americana,DS&Durga,1.0,1.0,1.0,1.0,,,,80.0,Q2,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,2,13996,Chrysanthemum,Demeter Fragrance,1.0,1.0,1.0,1.0,,,,323.0,Q3,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,3,25636,Illusion,Denim,1.0,1.0,1.0,1.0,,,,66.0,Q2,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,4,25779,LIL,Olympic Orchids Artisan Perfumes,1.0,1.0,1.0,1.0,,,,683.0,Q4,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,5,36116,Napa,A Wing & A Prayer Perfumes,1.0,1.0,1.0,1.0,,,,12.0,Q1,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,6,42380,Homme Forte,Seth Kornegay,1.0,1.0,1.0,1.0,,,,9.0,Q1,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,7,46453,Mown,Hendley Perfumes,1.0,1.0,1.0,1.0,,,,677.0,Q4,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,8,55968,Patchouli P IX Pardonne-Moi,Binet-Papillon,1.0,1.0,1.0,1.0,,,,63.0,Q2,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,9,113037,Botanicals Camomila,Odorata,1.0,1.0,1.0,1.0,,,,4.0,Q1,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q024,ACCORD_ONLY,herbal 향,RESOLVED,1.0,10,133831,I The Magician,biblioteka aromatov,1.0,1.0,1.0,1.0,,,,0.0,Q1,이 향수의 계산 근거는 herbal Accord 강도 100점입니다.,True
Q025,ACCORD_ONLY,lavender 향,RESOLVED,1.0,1,8479,Collezione Privata Blu di Provenza,Pal Zileri,1.0,1.0,1.0,1.0,,,,286.0,Q3,이 향수의 계산 근거는 lavender Accord 강도 100점입니다.,True
Q025,ACCORD_ONLY,lavender 향,RESOLVED,1.0,2,8491,Messages,Mariella Burani,1.0,1.0,1.0,1.0,,,,165.0,Q3,이 향수의 계산 근거는 lavender Accord 강도 100점입니다.,True
Q025,ACCORD_ONLY,lavender 향,RESOLVED,1.0,3,8662,Lavender Tea,CB I Hate Perfume,1.0,1.0,1.0,1.0,,,,253.0,Q3,이 향수의 계산 근거는 lavender Accord 강도 100점입니다.,True
